Company,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
AAPL,2020-02-06 00:00:00-05:00,78.88320341812764,79.53124881245057,78.31830276657146,79.52880096435547,105425600,0.0,0.0
AAPL,2020-02-07 00:00:00-05:00,79.02138686252282,79.27386672491559,77.95018582032571,78.44779205322266,117684000,0.1925,0.0
AAPL,2020-02-10 00:00:00-05:00,77.0138010172313,78.82038116455078,76.93291260674283,78.82038116455078,109348800,0.0,0.0
AAPL,2020-02-11 00:00:00-05:00,79.32289265032175,79.39642756703759,78.12422114321298,78.34483337402344,94323200,0.0,0.0
AAPL,2020-02-12 00:00:00-05:00,78.80077596332427,80.21025261765767,78.80077596332427,80.20535278320312,113730400,0.0,0.0
AAPL,2020-02-13 00:00:00-05:00,79.4675169168609,79.96512313889157,79.26161166781336,79.63420104980469,94747600,0.0,0.0
AAPL,2020-02-14 00:00:00-05:00,79.60234954874687,79.90631138995231,79.13906451471804,79.6538314819336,80113600,0.0,0.0
AAPL,2020-02-18 00:00:00-05:00,77.30304137478089,78.37914963127304,77.11919661411332,78.19530487060547,152531200,0.0,0.0
AAPL,2020-02-19 00:00:00-05:00,78.44044819216211,79.5606776382658,78.44044819216211,79.32780456542969,93984000,0.0,0.0
AAPL,2020-02-20 00:00:00-05:00,79.08512570920132,79.58027830709894,78.00166381080876,78.51397705078125,100566000,0.0,0.0
AAPL,2020-02-21 00:00:00-05:00,78.10216448230571,78.55074993816775,76.11173951225685,76.73680877685547,129554000,0.0,0.0
AAPL,2020-02-24 00:00:00-05:00,72.86626953756218,74.56253988460392,70.89790502092276,73.09178161621094,222195200,0.0,0.0
AAPL,2020-02-25 00:00:00-05:00,73.77077979856564,74.15807614938656,70.13800540885744,70.61599731445312,230673600,0.0,0.0
AAPL,2020-02-26 00:00:00-05:00,70.23606426164203,73.01825028562826,70.228710769165,71.73623657226562,198054800,0.0,0.0
AAPL,2020-02-27 00:00:00-05:00,68.90502875186128,70.10614654976295,66.9096963747264,67.04696655273438,320605600,0.0,0.0
AAPL,2020-02-28 00:00:00-05:00,63.061222270875945,68.24564431668465,62.843056176500895,67.00775146484375,426510000,0.0,0.0
AAPL,2020-03-02 00:00:00-05:00,69.19427690263802,73.89089942135963,68.07650116539429,73.2462158203125,341397200,0.0,0.0
AAPL,2020-03-03 00:00:00-05:00,74.43752477177557,74.5184131788004,70.05711045017287,70.91996002197266,319475600,0.0,0.0
AAPL,2020-03-04 00:00:00-05:00,72.66525593444274,74.37133323919095,71.85388831281031,74.20954895019531,219178400,0.0,0.0
AAPL,2020-03-05 00:00:00-05:00,72.43974416484996,73.42760316393586,71.43227834711573,71.80242156982422,187572800,0.0,0.0
AAPL,2020-03-06 00:00:00-05:00,69.12563136585776,71.28764758904255,68.93688676757817,70.84886932373047,226176800,0.0,0.0
AAPL,2020-03-09 00:00:00-04:00,64.65207596511249,68.16718698910012,64.46823119933491,65.24528503417969,286744800,0.0,0.0
AAPL,2020-03-10 00:00:00-04:00,67.93431222221693,70.2139840162442,66.02967591959474,69.94434356689453,285290000,0.0,0.0
AAPL,2020-03-11 00:00:00-04:00,67.99562039970796,68.93445128528909,66.64006413231262,67.51516723632812,255598800,0.0,0.0
AAPL,2020-03-12 00:00:00-04:00,62.73764716148193,66.18412351339295,60.79134307896833,60.847721099853516,418474000,0.0,0.0
AAPL,2020-03-13 00:00:00-04:00,64.93152224945524,68.61577097979128,62.00470930035983,68.13777160644531,370732000,0.0,0.0
AAPL,2020-03-16 00:00:00-04:00,59.3083274299161,63.50733981390872,58.83033173265463,59.37206268310547,322423600,0.0,0.0
AAPL,2020-03-17 00:00:00-04:00,60.67123071922886,63.14700498452052,58.438129183332336,61.98265838623047,324056000,0.0,0.0
AAPL,2020-03-18 00:00:00-04:00,58.77395385651659,61.28159570549245,58.12436669783931,60.46532440185547,300233600,0.0,0.0
AAPL,2020-03-19 00:00:00-04:00,60.641813216251954,61.97775119992081,59.47010945351625,60.00203323364258,271857200,0.0,0.0
AAPL,2020-03-20 00:00:00-04:00,60.590340078653426,61.73018005128595,55.88881765221664,56.19277572631836,401693200,0.0,0.0
AAPL,2020-03-23 00:00:00-04:00,55.908424874273656,56.01137750443544,52.11631949848862,54.99900436401367,336752800,0.0,0.0
AAPL,2020-03-24 00:00:00-04:00,57.938073097724,60.71535551687223,57.433113337939204,60.51680374145508,287531200,0.0,0.0
AAPL,2020-03-25 00:00:00-04:00,61.46543184308232,63.30387945553742,59.88436764443718,60.18342208862305,303602000,0.0,0.0
AAPL,2020-03-26 00:00:00-04:00,60.42856870789475,63.40930326079988,60.38934758132603,63.3504753112793,252087200,0.0,0.0
AAPL,2020-03-27 00:00:00-04:00,61.95569337549056,62.720486494436145,60.55847373882775,60.72761154174805,204216800,0.0,0.0
AAPL,2020-03-30 00:00:00-04:00,61.462996497852316,62.63470042141976,61.13452427056726,62.46065902709961,167976400,0.0,0.0
AAPL,2020-03-31 00:00:00-04:00,62.65430581108365,64.34322272211669,61.7718493245995,62.333187103271484,197002000,0.0,0.0
AAPL,2020-04-01 00:00:00-04:00,60.42365372271758,60.96783459502499,58.61707346754899,59.05339813232422,176218400,0.0,0.0
AAPL,2020-04-02 00:00:00-04:00,58.913677645233946,60.09273502211333,58.070442236979616,60.0388069152832,165934000,0.0,0.0
AAPL,2020-04-03 00:00:00-04:00,59.51668222412041,60.22754718713343,58.57784779647796,59.17595672607422,129880000,0.0,0.0
AAPL,2020-04-06 00:00:00-04:00,61.50219671534472,64.49518720809345,61.12960737457902,64.33831024169922,201820400,0.0,0.0
AAPL,2020-04-07 00:00:00-04:00,66.3802295791417,66.60084933514396,63.487740901013794,63.593143463134766,202887200,0.0,0.0
AAPL,2020-04-08 00:00:00-04:00,64.4044968292267,65.53943306230032,64.03436111594498,65.22077178955078,168895200,0.0,0.0
AAPL,2020-04-09 00:00:00-04:00,65.86545898917059,66.20128092109128,64.8849535035449,65.69141387939453,161834800,0.0,0.0
AAPL,2020-04-13 00:00:00-04:00,65.7698566716996,67.09109141551,65.1619405724144,66.98078155517578,131022800,0.0,0.0
AAPL,2020-04-14 00:00:00-04:00,68.63537993721916,70.65767238179794,68.1573805489627,70.36351776123047,194994800,0.0,0.0
AAPL,2020-04-15 00:00:00-04:00,69.22368436389489,70.18702918833004,68.7898133884766,69.7212905883789,131154400,0.0,0.0
AAPL,2020-04-16 00:00:00-04:00,70.44442161733747,70.64542704810891,69.2114362017795,70.27528381347656,157125200,0.0,0.0
AAPL,2020-04-17 00:00:00-04:00,69.78501629779437,70.3390042038494,67.86567292240058,69.32172393798828,215250000,0.0,0.0
AAPL,2020-04-20 00:00:00-04:00,68.13288435703709,69.04720102107831,67.86324382690088,67.88285064697266,130015200,0.0,0.0
AAPL,2020-04-21 00:00:00-04:00,67.72349588701437,67.96126870434075,65.06387395646517,65.7845458984375,180991600,0.0,0.0
AAPL,2020-04-22 00:00:00-04:00,67.06902022620066,68.12061441235669,66.7233986392273,67.67938995361328,116862400,0.0,0.0
AAPL,2020-04-23 00:00:00-04:00,67.62301188577317,69.06435616792291,67.37788551073174,67.41710662841797,124814400,0.0,0.0
AAPL,2020-04-24 00:00:00-04:00,67.94901950488752,69.37320283839107,67.89999124818372,69.36339569091797,126161200,0.0,0.0
AAPL,2020-04-27 00:00:00-04:00,69.07662321349197,69.74827470135104,68.6231453141322,69.4124526977539,117087600,0.0,0.0
AAPL,2020-04-28 00:00:00-04:00,69.88061368987985,70.06445844481189,68.19415075505945,68.28729248046875,112004800,0.0,0.0
AAPL,2020-04-29 00:00:00-04:00,69.79484084981044,71.00576583450473,69.58893557655031,70.53022003173828,137280800,0.0,0.0
AAPL,2020-04-30 00:00:00-04:00,71.0768355103433,72.19706474346798,70.68218567112645,72.01811981201172,183064000,0.0,0.0
AAPL,2020-05-01 00:00:00-04:00,70.16742257459319,73.29278375477158,70.06937352389667,70.85868072509766,240616800,0.0,0.0
AAPL,2020-05-04 00:00:00-04:00,70.88319994998587,71.9911685157096,70.18458825750945,71.86125183105469,133568000,0.0,0.0
AAPL,2020-05-05 00:00:00-04:00,72.32698813519049,73.78303941173561,72.17991081298791,72.93980407714844,147751200,0.0,0.0
AAPL,2020-05-06 00:00:00-04:00,73.6506698895207,74.33212092529988,73.26091984379777,73.69234466552734,142333600,0.0,0.0
AAPL,2020-05-07 00:00:00-04:00,74.32721837683808,74.80521779167223,74.02081041365288,74.45468139648438,115215200,0.0,0.0
AAPL,2020-05-08 00:00:00-04:00,75.12324270088206,76.28091124636327,74.79142477357718,76.22683715820312,133838400,0.205,0.0
AAPL,2020-05-11 00:00:00-04:00,75.72789047359258,77.92770618178133,75.51650720110426,77.42630004882812,145946400,0.0,0.0
AAPL,2020-05-12 00:00:00-04:00,78.11941001849567,78.57658318799227,76.41854790630298,76.54144287109375,162301200,0.0,0.0
AAPL,2020-05-13 00:00:00-04:00,76.72333386335725,77.65734020398735,74.52597103951334,75.61727905273438,200622400,0.0,0.0
AAPL,2020-05-14 00:00:00-04:00,74.84550207484665,76.14327274548968,74.11304530394457,76.08182525634766,158929200,0.0,0.0
AAPL,2020-05-15 00:00:00-04:00,73.82300871596216,75.67871973084273,73.78859452451246,75.63201904296875,166348400,0.0,0.0
AAPL,2020-05-18 00:00:00-04:00,76.9740428498125,77.7925200925643,76.27353998386727,77.41400146484375,135178400,0.0,0.0
AAPL,2020-05-19 00:00:00-04:00,77.4311985966177,78.28900302154635,76.93470565598766,76.96665954589844,101729600,0.0,0.0
AAPL,2020-05-20 00:00:00-04:00,77.83675502823559,78.53479754543307,77.79742773841852,78.4635238647461,111504800,0.0,0.0
AAPL,2020-05-21 00:00:00-04:00,78.32341920782444,78.87153344655218,77.63766320975122,77.8785400390625,102688800,0.0,0.0
AAPL,2020-05-22 00:00:00-04:00,77.61308817781622,78.46352678757695,77.50986060150046,78.37995910644531,81803200,0.0,0.0
AAPL,2020-05-26 00:00:00-04:00,79.51303987364781,79.69492201587956,77.79251041734013,77.84904479980469,125522000,0.0,0.0
AAPL,2020-05-27 00:00:00-04:00,77.70403345204386,78.33570788267946,76.95436965166847,78.188232421875,112945200,0.0,0.0
AAPL,2020-05-28 00:00:00-04:00,77.8588692141596,79.4982912589804,77.5786726095912,78.22264099121094,133560800,0.0,0.0
AAPL,2020-05-29 00:00:00-04:00,78.46843807765175,78.93543746187791,77.78514234681634,78.14645385742188,153532400,0.0,0.0
AAPL,2020-06-01 00:00:00-04:00,78.09976538990011,79.23040078715165,77.96703670172721,79.10750579833984,80791200,0.0,0.0
AAPL,2020-06-02 00:00:00-04:00,78.83711413559246,79.49828959778472,78.38977469631874,79.47370910644531,87642800,0.0,0.0
AAPL,2020-06-03 00:00:00-04:00,79.79817071130475,80.17668935659017,79.21810249506993,79.9112319946289,104491200,0.0,0.0
AAPL,2020-06-04 00:00:00-04:00,79.73178644801982,80.03410321376828,78.84448103985483,79.2229995727539,87560400,0.0,0.0
AAPL,2020-06-05 00:00:00-04:00,79.4761760414432,81.54080997081543,79.44668244973856,81.47936248779297,137250400,0.0,0.0
AAPL,2020-06-08 00:00:00-04:00,81.17211424081688,81.99551190362386,80.45195163611356,81.96109771728516,95654400,0.0,0.0
AAPL,2020-06-09 00:00:00-04:00,81.63668086517521,84.94746442348335,81.60472697024835,84.54928588867188,147712400,0.0,0.0
AAPL,2020-06-10 00:00:00-04:00,85.51031497049622,87.19889058596826,85.06543579818663,86.72451782226562,166651600,0.0,0.0
AAPL,2020-06-11 00:00:00-04:00,85.85688068554647,86.28701306724135,82.45760922089696,82.56083679199219,201662400,0.0,0.0
AAPL,2020-06-12 00:00:00-04:00,84.7287079724334,85.48573768326075,82.1479136159697,83.27362823486328,200146000,0.0,0.0
AAPL,2020-06-15 00:00:00-04:00,81.90949805371356,84.96466522816091,81.74481549240832,84.3034896850586,138808800,0.0,0.0
AAPL,2020-06-16 00:00:00-04:00,86.38533116223269,86.81301076315773,84.72870934870511,86.5377197265625,165428800,0.0,0.0
AAPL,2020-06-17 00:00:00-04:00,87.29228596392288,87.35373344207585,86.29437951879171,86.41727447509766,114406400,0.0,0.0
AAPL,2020-06-18 00:00:00-04:00,86.37303609974406,86.87444963338878,85.83475557853274,86.45169067382812,96820400,0.0,0.0
AAPL,2020-06-19 00:00:00-04:00,87.1669466478768,87.63885912526696,84.83439505075154,85.95765686035156,264476000,0.0,0.0
AAPL,2020-06-22 00:00:00-04:00,86.35584404360024,88.35165732783638,86.30914335091224,88.2066421508789,135445200,0.0,0.0
AAPL,2020-06-23 00:00:00-04:00,89.46753016434432,91.5272508776146,89.04231090581696,90.0893783569336,212155600,0.0,0.0
AAPL,2020-06-24 00:00:00-04:00,89.71332548794986,90.64487143368325,88.12060402279384,88.4991226196289,192623200,0.0,0.0
AAPL,2020-06-25 00:00:00-04:00,88.65642957545136,89.71332326006765,87.88710590460931,89.67399597167969,137522400,0.0,0.0
AAPL,2020-06-26 00:00:00-04:00,89.56830866944493,89.79197840430136,86.76875778574666,86.91869354248047,205256800,0.0,0.0
AAPL,2020-06-29 00:00:00-04:00,86.8252873285917,89.01773666712795,86.34108089681469,88.921875,130646000,0.0,0.0
AAPL,2020-06-30 00:00:00-04:00,88.50404046622342,89.95420714853387,88.48438057094309,89.66416931152344,140223200,0.0,0.0
AAPL,2020-07-01 00:00:00-04:00,89.74281045029252,90.29337744662891,89.44540676040505,89.49456024169922,110737200,0.0,0.0
AAPL,2020-07-02 00:00:00-04:00,90.41381960276206,91.05778796474394,89.37904618524718,89.49456024169922,114041600,0.0,0.0
AAPL,2020-07-06 00:00:00-04:00,90.94227235099305,92.36293781903419,90.91031846056144,91.88856506347656,118655600,0.0,0.0
AAPL,2020-07-07 00:00:00-04:00,92.27200353581172,93.06098715373226,91.49039331615533,91.60345458984375,112424400,0.0,0.0
AAPL,2020-07-08 00:00:00-04:00,92.59398624132103,93.76886185124239,92.5054979626901,93.73690795898438,117092000,0.0,0.0
AAPL,2020-07-09 00:00:00-04:00,94.64140542435378,94.6954795066353,93.07818513807288,94.13999938964844,125642800,0.0,0.0
AAPL,2020-07-10 00:00:00-04:00,93.72953232641326,94.36367455525762,93.11014439441706,94.30467987060547,90257200,0.0,0.0
AAPL,2020-07-13 00:00:00-04:00,95.62703309991174,98.27173524474695,93.65334018910451,93.86963653564453,191649200,0.0,0.0
AAPL,2020-07-14 00:00:00-04:00,93.24284915278245,95.61718039240085,92.29656407617169,95.42301177978516,170989200,0.0,0.0
AAPL,2020-07-15 00:00:00-04:00,97.32296569015395,97.57612898448083,94.86506671575226,96.07926940917969,153198000,0.0,0.0
AAPL,2020-07-16 00:00:00-04:00,94.93636098053044,95.76467184900406,94.28993226095699,94.89703369140625,110577600,0.0,0.0
AAPL,2020-07-17 00:00:00-04:00,95.35419595175567,95.5114975893373,94.22601369520603,94.70530700683594,92186800,0.0,0.0
AAPL,2020-07-20 00:00:00-04:00,94.79379394758546,96.84122051233045,94.44476898949993,96.70111846923828,90318000,0.0,0.0
AAPL,2020-07-21 00:00:00-04:00,97.5024005252263,97.5785947976653,95.11332228707063,95.36648559570312,103433200,0.0,0.0
AAPL,2020-07-22 00:00:00-04:00,95.06418016521413,96.32508386064247,94.97569938001917,95.63441467285156,89001600,0.0,0.0
AAPL,2020-07-23 00:00:00-04:00,95.36403068027556,95.44268525656057,90.46052617296937,91.28146362304688,197004400,0.0,0.0
AAPL,2020-07-24 00:00:00-04:00,89.45524864376804,91.4043610019557,87.64377054634771,91.05533599853516,185438800,0.0,0.0
AAPL,2020-07-27 00:00:00-04:00,92.13190461867627,93.30678028806612,91.90578206356632,93.21337890625,121214000,0.0,0.0
AAPL,2020-07-28 00:00:00-04:00,92.7783270274733,92.95775638028059,91.67718541878371,91.6821060180664,103625600,0.0,0.0
AAPL,2020-07-29 00:00:00-04:00,92.17122198672034,93.62630164488586,92.1343549981083,93.43949890136719,90329200,0.0,0.0
AAPL,2020-07-30 00:00:00-04:00,92.60134978968603,94.67581725697856,92.18842453576664,94.57012939453125,158130000,0.0,0.0
AAPL,2020-07-31 00:00:00-04:00,101.15238659042784,104.62293908858865,99.12707253272127,104.47055053710938,374336800,0.0,0.0
AAPL,2020-08-03 00:00:00-04:00,106.37786783005484,109.75747902210261,106.0755510476412,107.10295104980469,308151200,0.0,0.0
AAPL,2020-08-04 00:00:00-04:00,107.2946882441005,108.92427683812033,106.56223148136671,107.81822204589844,173071600,0.0,0.0
AAPL,2020-08-05 00:00:00-04:00,107.53554531389902,108.53345174276076,107.06362538897655,108.2090072631836,121776800,0.0,0.0
AAPL,2020-08-06 00:00:00-04:00,108.54574582110612,112.48575803126087,107.94847810168933,111.98434448242188,202428800,0.0,0.0
AAPL,2020-08-07 00:00:00-04:00,111.49926309750906,111.96218248195053,108.63064926963456,109.43829345703125,198045600,0.205,0.0
AAPL,2020-08-10 00:00:00-04:00,110.90337990375825,112.060678408226,108.34255732443188,111.02896118164062,212403600,0.0,0.0
AAPL,2020-08-11 00:00:00-04:00,110.28288291757235,110.78765777085829,107.46351089411442,107.72698211669922,187902400,0.0,0.0
AAPL,2020-08-12 00:00:00-04:00,108.83256566144621,111.56821931490742,108.63558218686467,111.30721282958984,165598000,0.0,0.0
AAPL,2020-08-13 00:00:00-04:00,112.70580653837193,114.29401292226837,112.21087563917459,113.27706909179688,210082000,0.0,0.0
AAPL,2020-08-14 00:00:00-04:00,113.09978528622025,113.26722198481974,111.34167740761279,113.17611694335938,165565200,0.0,0.0
AAPL,2020-08-17 00:00:00-04:00,114.31371656666556,114.3383413795298,112.2453600315133,112.8806381225586,119561600,0.0,0.0
AAPL,2020-08-18 00:00:00-04:00,112.62948360864733,114.2521588421951,112.28968072702213,113.82125091552734,105633600,0.0,0.0
AAPL,2020-08-19 00:00:00-04:00,114.23492347221543,115.39714403727511,113.8680385475817,113.96406555175781,145538000,0.0,0.0
AAPL,2020-08-20 00:00:00-04:00,114.00592594788169,116.60861163313753,113.98868782731864,116.49288177490234,126907200,0.0,0.0
AAPL,2020-08-21 00:00:00-04:00,117.46550723566055,122.98605710864801,117.45319858539975,122.49605560302734,338054800,0.0,0.0
AAPL,2020-08-24 00:00:00-04:00,126.75833265533592,126.84452325801271,122.07005982261941,123.96112823486328,345937600,0.0,0.0
AAPL,2020-08-25 00:00:00-04:00,122.8186095789119,123.29383765661224,121.19839157908142,122.94418334960938,211495600,0.0,0.0
AAPL,2020-08-26 00:00:00-04:00,124.27875838486543,125.07901588164371,123.19779157459509,124.61609649658203,163022400,0.0,0.0
AAPL,2020-08-27 00:00:00-04:00,125.22677189162519,125.5641100428373,121.96664047477539,123.12640380859375,155552400,0.0,0.0
AAPL,2020-08-28 00:00:00-04:00,124.11378633329443,124.53730754977948,122.70041079761835,122.92694854736328,187630000,0.0,0.0
AAPL,2020-08-31 00:00:00-04:00,125.65770232251735,129.02616999526415,124.10150701834567,127.09569549560547,225702700,0.0,4.0
AAPL,2020-09-01 00:00:00-04:00,130.75963131714082,132.76890200300292,128.5632360833583,132.15823364257812,151948100,0.0,0.0
AAPL,2020-09-02 00:00:00-04:00,135.51687059630834,135.90099370283008,125.08643814093594,129.42013549804688,200119000,0.0,0.0
AAPL,2020-09-03 00:00:00-04:00,124.99776486494186,126.89867703669363,118.68434506020363,119.0586166381836,257599600,0.0,0.0
AAPL,2020-09-04 00:00:00-04:00,118.26083143084158,121.8361332911895,109.21915181574397,119.13742065429688,332607200,0.0,0.0
AAPL,2020-09-08 00:00:00-04:00,112.23304230134589,117.19710242508711,110.98218147834314,111.12007141113281,231366600,0.0,0.0
AAPL,2020-09-09 00:00:00-04:00,115.49317544249516,117.34484565113252,113.52331064054304,115.5522689819336,176940500,0.0,0.0
AAPL,2020-09-10 00:00:00-04:00,118.54643990572035,118.6843298122311,110.80487223133609,111.77995300292969,182274400,0.0,0.0
AAPL,2020-09-11 00:00:00-04:00,112.84369175212746,113.4937506680804,108.34255150386265,110.31241607666016,180860300,0.0,0.0
AAPL,2020-09-14 00:00:00-04:00,112.99143196906009,114.18319912196301,111.10036380153332,113.62178802490234,140150100,0.0,0.0
AAPL,2020-09-15 00:00:00-04:00,116.54705756638843,117.03952378697038,111.89817524178476,113.7990951538086,184642000,0.0,0.0
AAPL,2020-09-16 00:00:00-04:00,113.4937643006112,114.25215894588206,110.35182752497933,110.44046783447266,154679000,0.0,0.0
AAPL,2020-09-17 00:00:00-04:00,108.06678355311506,110.50941168398354,107.0719997303857,108.67743682861328,178011000,0.0,0.0
AAPL,2020-09-18 00:00:00-04:00,108.73653556395068,109.20929889526151,104.49147192330715,105.23017120361328,287104900,0.0,0.0
AAPL,2020-09-21 00:00:00-04:00,102.9648300145257,108.52969936213563,101.54652500877287,108.42135620117188,195713800,0.0,0.0
AAPL,2020-09-22 00:00:00-04:00,110.98217612670291,111.15946424808891,107.51521760391122,110.12528228759766,183055400,0.0,0.0
AAPL,2020-09-23 00:00:00-04:00,109.93816218788608,110.42077698176954,105.16123381931133,105.50596618652344,150718700,0.0,0.0
AAPL,2020-09-24 00:00:00-04:00,103.58533173332829,108.58878979206482,103.41789504006174,106.5893783569336,167743300,0.0,0.0
AAPL,2020-09-25 00:00:00-04:00,106.79622274051066,110.74580385390618,106.04767199629141,110.58821105957031,149981400,0.0,0.0
AAPL,2020-09-28 00:00:00-04:00,113.27707860577937,113.58240524833371,111.0806760245908,113.22782897949219,137672400,0.0,0.0
AAPL,2020-09-29 00:00:00-04:00,112.82401670805869,113.57255996997853,111.85877958740431,112.37094116210938,99382200,0.0,0.0
AAPL,2020-09-30 00:00:00-04:00,112.07545008209792,115.49316644967608,111.90801339043445,114.06501007080078,142675200,0.0,0.0
AAPL,2020-10-01 00:00:00-04:00,115.86744154750302,115.94623793930441,114.08471639101225,115.0302505493164,116120400,0.0,0.0
AAPL,2020-10-02 00:00:00-04:00,111.18900862317616,113.63164407477029,110.52910577449917,111.31704711914062,144712000,0.0,0.0
AAPL,2020-10-05 00:00:00-04:00,112.1936500416649,114.89236263546427,111.83907378677883,114.74462127685547,106243800,0.0,0.0
AAPL,2020-10-06 00:00:00-04:00,113.95666218301699,114.37033945301495,110.55864881107931,111.45494079589844,161498200,0.0,0.0
AAPL,2020-10-07 00:00:00-04:00,112.89295555264968,113.80894299463472,112.41033326129771,113.34602355957031,96849000,0.0,0.0
AAPL,2020-10-08 00:00:00-04:00,114.49839078970105,114.64613215167209,112.86339940891365,113.23767852783203,83477200,0.0,0.0
AAPL,2020-10-09 00:00:00-04:00,113.54299676292396,115.2370815573592,113.18842052620788,115.20753479003906,100506900,0.0,0.0
AAPL,2020-10-12 00:00:00-04:00,118.25097857298135,123.29383503967583,117.48273252256334,122.52558898925781,240226800,0.0,0.0
AAPL,2020-10-13 00:00:00-04:00,123.38247281902888,123.5006674068403,117.84715779251697,119.27530670166016,262330500,0.0,0.0
AAPL,2020-10-14 00:00:00-04:00,119.17682070501421,121.17623227982132,117.81761669473318,119.36396026611328,150712000,0.0,0.0
AAPL,2020-10-15 00:00:00-04:00,116.93117619544134,119.37380434907247,116.36976502578567,118.89118957519531,112559200,0.0,0.0
AAPL,2020-10-16 00:00:00-04:00,119.45261121411632,119.71854719456698,117.01982676091092,117.2266616821289,115393800,0.0,0.0
AAPL,2020-10-19 00:00:00-04:00,118.15248666169036,118.60555465191494,113.91728196292783,114.23246002197266,120639300,0.0,0.0
AAPL,2020-10-20 00:00:00-04:00,114.44913628024327,117.18725453053885,113.88772514026113,115.7394027709961,124423700,0.0,0.0
AAPL,2020-10-21 00:00:00-04:00,114.91205595654037,116.92131886076203,114.69536963631487,115.10904693603516,89946000,0.0,0.0
AAPL,2020-10-22 00:00:00-04:00,115.68031015401087,116.26142419148267,112.86340282116585,114.00592803955078,101988000,0.0,0.0
AAPL,2020-10-23 00:00:00-04:00,114.636267179184,114.79385995051663,112.55805947246573,113.30661010742188,82572600,0.0,0.0
AAPL,2020-10-26 00:00:00-04:00,112.29215188367557,114.79388123414309,111.17917339448606,113.31648254394531,111850700,0.0,0.0
AAPL,2020-10-27 00:00:00-04:00,113.74984119107067,115.51287109529913,112.81415841339829,114.8431167602539,92276800,0.0,0.0
AAPL,2020-10-28 00:00:00-04:00,113.31647857737264,113.6907501939238,109.42599098737291,109.52448272705078,143937800,0.0,0.0
AAPL,2020-10-29 00:00:00-04:00,110.67684262148566,115.16813139794866,110.50939842349955,113.58238983154297,146129200,0.0,0.0
AAPL,2020-10-30 00:00:00-04:00,109.38659009866929,110.30257753258067,106.09691948480902,107.21974182128906,190272600,0.0,0.0
